"1273","panimalar institute of technology ","kanchipuram ","Tamil Nadu"
"1274","Jawaharlal Nehru Technological University "," Hyderabad","Hyderabad"
"1275","NATIONAL INSTITUTE OF TECHNOLOGY ","WARANGAL","Andhra Pradesh"
"1276","IIIT Allahabad","Allahabad","Uttar Pradesh"
"1277","vivekandha hr sec school","puducherry","Puducherry"
"1278","Southeast University","Dhaka","Outside India"
"1279","Neotia Institute of Technology Management and Science","Kolkata","West Bengal"
"1280","Prva gimnazija Varazdin","Varazdin","Bihar"
"1281","IIT D","New Delhi","NCT/Delhi"
"1282","Cathedral and John Connon","Mumbai","Maharashtra"
"1283","Indraprastha Institute of Information Technology","Delhi","NCT/Delhi"
"1284","Jalpaiguri Government Engineering College","Jalpaiguri","West Bengal"
"1285","NUCES-FAST","Karachi","Outside India"
"1286","National Institute of Technology, Nagaland","Dimapur","Nagaland"
"1287","SPb NRU ITMO","Saint-Petersburg","Outside India"
"1288","techno india salt lake","kolkata","West Bengal"
"1289","National University of Computer And Emerging Sciences","Karachi","Outside India"
"1290","Birla Institute of Technology and Science","goa","Goa"
"1291","ST JOHNS' ENGLISH MEDIUM SCHOOL ","CHENNAI","Tamil Nadu"
"1292","PAAVAR INSTITUTIONS","SALEM","Tamil Nadu"
"1293","G. B. Pant Engineering College","New Delhi","NCT/Delhi"
"1294","Visvesvaraya National institute of Technology","Nagpur","Maharashtra"
"1295","Jodhpur Institute of Engineering and Technology","Jodhpur","Rajasthan"
"1296","city engineering college","bangalore","Karnataka"
"1297","North South University","Dhaka","Outside India"
"1298","NIT Patna","Patna","Bihar"
"1299","DMGI BIMAT","kolampur","Maharashtra"
"1300","IIT Varanasi","Varanasi","Uttar Pradesh"
"1301","IIIT-Allahabad","Allahabad","Uttar Pradesh"
"1302","Kumarans Children home","bangalore","Karnataka"
"1303","ARS COLLEGE OF ENGINEERING","CHENNAI","Tamil Nadu"
"1304","SIT ","AGRA","Uttar Pradesh"
"1305","SACHDEVA ENGINEERING COLLEGE","AGRA","Uttar Pradesh"
"1306","SIT MATHURA","AGRA","Uttar Pradesh"
"1307","S.B POLYTECHNIC COLLEGE","SAULI","Gujarat"
"1308","panimalar institute of technology","chennai","Tamil Nadu"
"1309","SATHYABAMA UNIVERSITY","CHENNAI","Tamil Nadu"
"1310","SATHYABAMA UNIVERSITY","CHENNAI","Tamil Nadu"
"1311","BIT SATHY ","ERODE","Tamil Nadu"
"1312","KIET","Kakinada","Andhra Pradesh"
"1313","XLRI JAMSHADPUR","JHARKHAND","Jharkhand"
"1314","AGRICULTURAL UNIVERSITY","COIMBATORE","Tamil Nadu"
"1315","Priyadarshini College of Engg. & Tech.","Nellore","Andhra Pradesh"
"1316","Somerandomschool","Hyderabad","Andhra Pradesh"
"1317","NIFT","CHENNAI","Tamil Nadu"
"1318","SRIMUTHUKUMARAN INSTITUTE OF TECHNOLOGY","CHENNAI","Tamil Nadu"
"1319","SRIMUTHUKUMARAN INSTITUTE OF TECHNOLOGY","CHENNAI","Tamil Nadu"
"1320","shrishti vidyaashram senior secondary school","vellore","Tamil Nadu"
"1321","SRIMUTHUKUMARAN INSTITUTE OF TECHNOLOGY","CHENNAI","Tamil Nadu"
"1322","MEASI INSTITUTE OF TECHNOLOGY","CHENNAI","Tamil Nadu"
"1323","maharaja prithvi engineering college","Coimbatore","Tamil Nadu"
"1324","N.M.V High School","Pune","Maharashtra"
"1325","Thiruvalluvar College of Engineering and Technology","Vandavasi","Tamil Nadu"
"1326","hyderabad public school","hyderabad","Andhra Pradesh"
"1327","hyderabad public school","hyderabad","Andhra Pradesh"
"1328","DREAM INSTITUTE OF TECHNOLOGY","KOLKATA","West Bengal"
"1329","jamal mohamed college","trichy","Tamil Nadu"
"1330","DREAM INSTITUTE OF TECHNOLOGY","KOLKATA","West Bengal"
"1331","BHARATH SENIOR SECONDARY SCHOOL","CHENNAI","Tamil Nadu"
"1332","SVCE","CHENNAI","Tamil Nadu"
"1333","DEVINENI VENKATARAMANA EDRHS MIC COLLEGE OF ENGINEERING","VIJAYAWADA","Andhra Pradesh"
"1334","MAHALAKSHMI ENGINEERING COLLEGE","TRICHY","Tamil Nadu"
"1335","MAHALAKSHMI ENGINEERING COLLEGE","TRICHY","Tamil Nadu"
"1336","SMVEC","pondicherry","Puducherry"
"1337","SMVEC","PONDICHERRY","Puducherry"
"1338","KARUR COLLEGE OF ENGINEERING","KARUR","Tamil Nadu"
"1339","loyola","chennai","Tamil Nadu"
"1340","KSR POLYTECHNIC COLLEGE","NAMAKAL","Tamil Nadu"
"1341","little jacky hr.sec. school","chennai","Tamil Nadu"
"1342","SOMERANDOMESCHOOL","CHENNAI","Tamil Nadu"
"1343","GRADUATE","CHENNAI","Tamil Nadu"
"1344","DAV BOYS SECONDARY SCHOOL ","CHENNAI","Tamil Nadu"
"1345","GRADUATE","CHENNAI","Tamil Nadu"
"1346","CHETTINAD TECH","KARUR","Tamil Nadu"
"1347","Bhavan's Aparsha vidyalaya","Kochi","Kerala"
"1348","Bhavan's Aparsha vidyalaya","Kochi","Kerala"
"1349","Jawahar Engineering College","Chennai","Tamil Nadu"
"1350","RMD ENGINEERING COLLEGE","CHENNAI","Tamil Nadu"
"1351","Dwaraka Doss Goverdhan Doss Vaishnav College","Chennai","Tamil Nadu"
"1352","loyola institute of technology","palanchur","Tamil Nadu"
"1353","QUEEN MARYS COLLEGE","CHENNAI","Tamil Nadu"
"1354","GOVT COLLEGE OF ENGINEERING , KARAD","KARAD","Maharashtra"
"1355","sindhi college of arts and science","Chennai","Tamil Nadu"
"1356","Bala Vidhya mandir Sr. sec. school","Chennai","Tamil Nadu"
"1357","Govt. college of Engineering and Research","Pune","Maharashtra"
"1358","KENDRIYA VIDYALAYA NO:1","KOZHIKODE","Kerala"
"1359","KENDRIYA VIDYALAYA NO:1","CALICUT","Kerala"
"1360","B P PODDAR INSTITUTE OF TECHNOLOGY","KOLKATA","West Bengal"
"1361","SVCET","CHENNAI","Tamil Nadu"
"1362","Nanyang Technological University","singapore","Outside India"
"1363","SVCET","CHENNAI","Tamil Nadu"
"1364","SVCET","CHENNAI","Tamil Nadu"
"1365","SVCET","CHENNAI","Tamil Nadu"
"1366","GOPALAN COLLEGE OF ENGINERING AND MANAGEMENT","BANGALORE","Karnataka"
"1367","AMRITA UNIVERSITY","COIMBATORE","Tamil Nadu"
"1368","KNMS","TRICHY","Tamil Nadu"
"1369","KNMS","TRICHY","Tamil Nadu"
"1370","LICET","CHENNAI","Tamil Nadu"
"1371","LICET","CHENNAI","Tamil Nadu"
"1372","LICET","CHENNAI","Tamil Nadu"
"1373","bbdniit","lucknow","Uttar Pradesh"
"1374","SNIST","Hyderaba","Andhra Pradesh"
"1375","snist","hyderabad","Andhra Pradesh"
"1376","snist","Hyderaba","Andhra Pradesh"
"1377","SNIST","Hyderabad","Andhra Pradesh"
"1378","ABTS","Hyderabad","Andhra Pradesh"
"1379","ABTS","Hyderabad","Andhra Pradesh"
"1380","Greentech College of Engineering for Women","Salem","Tamil Nadu"
"1381","PONJESLY PUBLIC MATRICULATION HIGHER SECONDARY SCHOOL","NAGERCOIL","Tamil Nadu"
"1382","arm college of enginnering and technology ","chennai ","Tamil Nadu"
"1383","arm college og engineering and technology ","chennai ","Tamil Nadu"
"1384","arm college of engineering and technology ","chennai ","Tamil Nadu"
"1385","g pullareddy engg college","kurnool","Andhra Pradesh"
"1386","g pullareddy engg college","kurnool","Andhra Pradesh"
"1387","Centurion Institute Of Technology","Bhubaneswar","Orissa"
"1388","ganadipathy tulsi's engineering college","vellore","Tamil Nadu"
"1389","SRI VATSAVI KRISHNAM RAJU KRISHNAM COLLEGE ","HYDERABAD","Andhra Pradesh"
"1390","Taras Shevchenko National University of Kyiv","Kyiv","Outside India"
"1391","VNR Vignana Jyothi Institute Of Engineering and Technology","Hyderabad","Andhra Pradesh"
"1392","sankethika institute of technology and management","visakhapatnam","Andhra Pradesh"
"1393","S.K.P ENGINEERING COLLEGE","THIRUVANNAMALAI","Tamil Nadu"
"1394","Utkal University","Bhubaneswar","Orissa"
"1395","Mahendra Institute of Engineering and Technology","Namakkal","Tamil Nadu"
"1396","veltech hightech ","avadi","Tamil Nadu"
